,Body type,Number of previous owners,Seats,city,kilometer driven,price,Car model,Year of car manufacture,Length,Fuel type,Width,Color,Brand Name,Insurance Validity_value,Transmission type,Engine Displacement_value(cc)
4232,Hatchback,2,5.0,Delhi,72368,433000.0,Maruti Baleno,2016,3995mm,Petrol,1745mm,Orange,Maruti,Comprehensive,Manual,1197
4233,SUV,2,5.0,Delhi,51260,607000.0,Honda WR-V,2018,3999mm,Diesel,1734mm,Silver,Honda,Third Party,Manual,1498
4234,Hatchback,2,5.0,Delhi,30000,310000.0,Honda Brio,2013,3610mm,Petrol,1680mm,White,Honda,Third Party insurance,Manual,1198
4235,Hatchback,1,5.0,Delhi,79166,564000.0,Hyundai i20,2018,3985mm,Petrol,1734mm,White,Hyundai,Comprehensive,Manual,1197
4236,Sedan,2,5.0,Delhi,120000,1500000.0,BMW 3 Series GT,2016,4824mm,Diesel,1828mm,Black,BMW,Third Party insurance,Automatic,1995
4237,MUV,1,7.0,Delhi,10512,524000.0,Datsun GO Plus,2021,3995mm,Petrol,1636mm,White,Datsun,Third Party,Manual,1198
4238,Sedan,2,5.0,Delhi,110000,1500000.0,BMW 3 Series GT,2016,4824mm,Diesel,1828mm,Black,BMW,Third Party insurance,Automatic,1995
4239,Hatchback,2,5.0,Delhi,70000,345000.0,Honda Jazz,2015,3955mm,Petrol,1694mm,Gray,Honda,Third Party insurance,Manual,1199
4240,SUV,1,5.0,Delhi,30000,690000.0,Hyundai Creta,2017,4270mm,Petrol,1780mm,Red,Hyundai,Third Party insurance,Manual,1591
4241,Hatchback,1,5.0,Delhi,50000,730000.0,Tata Altroz,2021,3990mm,Petrol,1755,Others,Tata,Third Party insurance,Manual,1199
4242,SUV,1,5.0,Delhi,100000,540000.0,Ford Ecosport,2017,3998mm,Diesel,1765mm,Others,Ford,Third Party insurance,Manual,1498
4243,Hatchback,1,5.0,Delhi,40000,210000.0,Hyundai EON,2014,3495mm,Petrol,1550mm,Others,Hyundai,Third Party insurance,Manual,814
4244,SUV,1,5.0,Delhi,74000,935000.0,Hyundai Creta,2018,4270mm,Diesel,1780mm,Black,Hyundai,Third Party,Manual,1396
4245,Sedan,1,5.0,Delhi,60000,380000.0,Ford Aspire,2015,3995mm,Diesel,1695mm,Black,Ford,Third Party insurance,Manual,1498
4246,SUV,1,5.0,Delhi,120000,1450000.0,Tata Harrier,2019,4598 mm,Diesel,1894 mm,Others,Tata,Third Party insurance,Manual,1956
4247,Hatchback,1,5.0,Delhi,9545,200000.0,Hyundai i10,2011,3585mm,Petrol,1595mm,Grey,Hyundai,Third Party insurance,Manual,1197
4248,SUV,1,4.0,Delhi,20000,1730000.0,Mahindra Thar,2022,3985mm,Petrol,1855mm,Others,Mahindra,Third Party insurance,Automatic,1997
4249,SUV,1,5.0,Delhi,36002,791000.0,Ford Ecosport,2018,3998mm,Petrol,1765mm,Red,Ford,Comprehensive,Manual,1497
4250,Hatchback,2,5.0,Delhi,30854,779000.0,Maruti Baleno,2021,3995mm,Petrol,1745mm,Red,Maruti,Comprehensive,Automatic,1197
4251,Sedan,1,5.0,Delhi,45000,650000.0,Maruti Swift Dzire,2018,3995mm,Diesel,1735mm,Golden,Maruti,Comprehensive,Manual,1248
4252,Hatchback,1,5.0,Delhi,52654,482000.0,Maruti Swift,2019,3845mm,Petrol,1735,Others,Maruti,Third Party insurance,Manual,1197
4253,Hatchback,1,5.0,Delhi,34151,562000.0,Hyundai Santro,2019,3610 mm,Cng,1645 mm,Silver,Hyundai,Comprehensive,Manual,1086
4254,Hatchback,1,5.0,Delhi,29000,310000.0,Renault KWID,2017,3679mm,Petrol,1579mm,White,Renault,Comprehensive,Manual,999
4255,Sedan,1,5.0,Delhi,31873,892000.0,Honda City,2019,4440mm,Petrol,1695mm,White,Honda,Comprehensive,Manual,1497
4256,Sedan,1,5.0,Delhi,24000,530000.0,Hyundai Verna,2015,4375mm,Petrol,1700mm,Red,Hyundai,Third Party insurance,Manual,1591
4257,Hatchback,1,5.0,Delhi,52129,549000.0,Maruti Baleno,2016,3995mm,Petrol,1745mm,Silver,Maruti,Comprehensive,Manual,1197
4258,Sedan,2,5.0,Delhi,82000,235000.0,Honda City,2009,4420 mm,Petrol,1695 mm,Silver,Honda,Third Party insurance,Manual,1497
4259,Sedan,1,5.0,Delhi,64000,595000.0,Maruti Ciaz,2015,4490mm,Petrol,1730mm,Silver,Maruti,Third Party insurance,Manual,1373
4260,SUV,1,7.0,Delhi,75000,3850000.0,Mercedes-Benz GL-Class,2016,5120mm,Diesel,2141mm,Blue,Mercedes-Benz,Comprehensive,Automatic,2987
4261,MUV,1,7.0,Delhi,50000,586000.0,Renault Triber,2020,3990mm,Petrol,1739mm,White,Renault,Comprehensive,Manual,999
4262,SUV,1,5.0,Delhi,63000,2025000.0,BMW X1,2018,4439mm,Diesel,1821mm,Blue,BMW,Comprehensive,Automatic,1995
4263,Hatchback,1,5.0,Delhi,63000,385000.0,Maruti Celerio,2014,3715mm,Petrol,1635mm,Red,Maruti,Third Party insurance,Automatic,998
4264,SUV,1,7.0,Delhi,79000,545000.0,Tata Safari Storme,2014,4655mm,Diesel,1965mm,Brown,Tata,Third Party insurance,Manual,2179
4265,Hatchback,1,5.0,Delhi,64000,295000.0,Honda Brio,2012,3610mm,Petrol,1680mm,White,Honda,Third Party,Manual,1198
4267,Sedan,1,5.0,Delhi,50236,4975000.0,Lexus ES,2019,4975 mm,Petrol,1865 mm,White,Lexus,Third Party insurance,Automatic,2487
4268,Sedan,1,5.0,Delhi,28000,3950000.0,Mercedes-Benz E-Class,2017,5063mm,Diesel,1860mm,White,Mercedes-Benz,Comprehensive,Automatic,1950
4269,Hatchback,1,5.0,Delhi,6624,488999.99999999994,Renault KWID,2022,3731mm,Petrol,1579,Blue,Renault,Third Party insurance,Manual,999
4270,Sedan,2,5.0,Delhi,48077,326000.0,Honda Amaze,2013,3990mm,Petrol,1680mm,Others,Honda,Third Party insurance,Manual,1198
4271,Sedan,1,5.0,Delhi,36000,1549000.0,Audi A4,2016,4726mm,Diesel,1842mm,Blue,Audi,Comprehensive,Automatic,1968
4272,Hatchback,1,5.0,Delhi,71355,547000.0,Hyundai i20,2016,3985mm,Petrol,1734mm,White,Hyundai,Third Party insurance,Manual,1197
4273,Hatchback,1,5.0,Delhi,76282,614000.0,Hyundai Grand i10 Nios,2019,3805mm,Petrol,1680,Blue,Hyundai,Comprehensive,Automatic,1197
4274,Sedan,2,5.0,Delhi,40000,5300000.0,Jaguar XJ,2018,5255mm,Diesel,2105mm,Black,Jaguar,Comprehensive,Automatic,2993
4275,Hatchback,1,5.0,Delhi,25091,445000.0,Hyundai Grand i10,2017,3765mm,Petrol,1660mm,Others,Hyundai,Comprehensive,Manual,1197
4276,Sedan,1,5.0,Delhi,80000,2200000.0,Mercedes-Benz CLA,2018,4630mm,Diesel,1777 mm,Silver,Mercedes-Benz,Comprehensive,Automatic,2143
4277,Hatchback,1,5.0,Delhi,42857,285000.0,Hyundai i10,2013,3565mm,Petrol,1595mm,Silver,Hyundai,Comprehensive,Manual,1197
4278,SUV,1,7.0,Delhi,70000,600000.0,Mahindra TUV 300,2017,3995mm,Diesel,1835mm,Others,Mahindra,Third Party insurance,Manual,1493
4279,Sedan,1,5.0,Delhi,96000,2350000.0,BMW 5 Series,2016,4907mm,Diesel,2102mm,Grey,BMW,Comprehensive,Automatic,1995
4280,SUV,1,5.0,Delhi,66999,1675000.0,MG Hector,2021,4655mm,Petrol,1835mm,White,MG,Comprehensive,Automatic,1451
4281,Hatchback,1,5.0,Delhi,69000,875000.0,Volkswagen Polo,2021,3971mm,Petrol,1682mm,Red,Volkswagen,Comprehensive,Automatic,1197
4282,Sedan,1,5.0,Delhi,33000,2850000.0,Mercedes-Benz CLA,2018,4630mm,Diesel,1777 mm,White,Mercedes-Benz,Third Party insurance,Automatic,2143
4283,Sedan,1,5.0,Delhi,65000,695000.0,Toyota Corolla Altis,2014,4620mm,Petrol,1776mm,Silver,Toyota,Comprehensive,Automatic,1798
4284,Hatchback,1,5.0,Delhi,49000,725000.0,Maruti Baleno,2018,3995mm,Petrol,1745mm,Grey,Maruti,Third Party insurance,Automatic,1197
4285,Convertibles,2,2.0,Delhi,80000,790000.0,Mercedes-Benz E-Class,2010,4868mm,Petrol,2015mm,Silver,Mercedes-Benz,Comprehensive,Automatic,3498
4286,MUV,2,7.0,Delhi,88000,975000.0,Toyota Innova,2014,4585mm,Diesel,1765mm,Silver,Toyota,Third Party insurance,Manual,2494
4287,Sedan,1,5.0,Delhi,74000,500000.0,Maruti Swift Dzire,2014,3995mm,Diesel,1695mm,Grey,Maruti,Third Party insurance,Manual,1248
4288,SUV,1,5.0,Delhi,23000,1650000.0,MG Hector,2020,4655mm,Petrol,1835mm,Red,MG,Third Party insurance,Automatic,1451
4289,Hatchback,1,5.0,Delhi,32192,252999.99999999997,Maruti Alto K10,2015,3530mm,Petrol,1490,Silver,Maruti,Third Party,Manual,998
4290,Sedan,1,5.0,Delhi,53930,496000.0,Maruti Swift Dzire,2017,3995mm,Petrol,1735,White,Maruti,Zero Dep,Manual,1197
4291,SUV,2,5.0,Delhi,70000,509999.99999999994,Ford Ecosport,2017,3998mm,Petrol,1765mm,Others,Ford,Third Party insurance,Manual,1497
4292,Sedan,2,5.0,Delhi,47121,554000.0,Honda City,2015,4440mm,Petrol,1695mm,Red,Honda,Comprehensive,Manual,1497
4293,SUV,1,7.0,Delhi,65000,1425000.0,Toyota Fortuner,2014,4705mm,Diesel,1840mm,White,Toyota,Comprehensive,Automatic,2982
4294,Hatchback,2,5.0,Delhi,39000,484999.99999999994,Hyundai i20,2017,3985mm,Petrol,1734mm,White,Hyundai,Third Party insurance,Manual,1197
4295,SUV,1,5.0,Delhi,20000,1425000.0,Maruti Grand Vitara,2023,4345mm,Cng,1795mm,Others,Maruti,Third Party insurance,Manual,1462
4296,Sedan,1,5.0,Delhi,150000,377000.0,Hyundai Xcent,2016,3995mm,Diesel,1660mm,Others,Hyundai,Third Party insurance,Manual,1120
4297,Hatchback,3,5.0,Delhi,110000,100000.0,Maruti Wagon R,2009,3595mm,Petrol,1495mm,Others,Maruti,Third Party insurance,Manual,1061
4298,SUV,2,7.0,Delhi,70000,2250000.0,Ford Endeavour,2017,4892mm,Diesel,1860mm,Others,Ford,Third Party insurance,Automatic,3198
4299,Hatchback,2,5.0,Delhi,80000,425000.0,Hyundai i20,2016,3985mm,Petrol,1734mm,Others,Hyundai,Third Party insurance,Manual,1197
4300,Hatchback,2,5.0,Delhi,40000,415000.00000000006,Maruti Swift,2016,3840mm,Petrol,1735mm,Silver,Maruti,Third Party insurance,Manual,1197
4301,SUV,1,5.0,Delhi,20000,1580000.0,Skoda Kushaq,2021,4225mm,Petrol,1760mm,White,Skoda,Third Party insurance,Automatic,999
4302,Hatchback,2,5.0,Delhi,74000,165000.0,Maruti Wagon R,2011,3655 mm,Petrol,1620 mm,Grey,Maruti,Third Party insurance,Manual,1197
4303,Sedan,2,5.0,Delhi,62000,3550000.0,BMW 5 Series,2018,4936mm,Diesel,2126mm,Blue,BMW,Comprehensive,Automatic,1995
4304,Hatchback,1,5.0,Delhi,80000,86000.0,Maruti Swift,2009,3760mm,Petrol,1690mm,Gray,Maruti,Third Party insurance,Manual,1298
4305,MUV,2,7.0,Delhi,100000,560000.0,Maruti Ertiga,2014,4265mm,Diesel,1695mm,Others,Maruti,Third Party insurance,Manual,1248
4306,Hatchback,1,5.0,Delhi,23256,634000.0,Maruti Baleno,2020,3995mm,Petrol,1745mm,Silver,Maruti,Third Party,Manual,1197
4307,Hatchback,1,5.0,Delhi,29120,525000.0,Maruti Ignis,2022,3700mm,Petrol,1690,Blue,Maruti,Zero Dep,Manual,1197
4308,SUV,1,5.0,Delhi,62000,660000.0,Ford Ecosport,2018,3998mm,Diesel,1765mm,Grey,Ford,Third Party insurance,Manual,1498
4309,Sedan,1,5.0,Delhi,90513,562000.0,Maruti Swift Dzire,2017,3995mm,Diesel,1735mm,Others,Maruti,Comprehensive,Manual,1248
4310,SUV,1,5.0,Delhi,49396,1114000.0,Hyundai Creta,2018,4270mm,Diesel,1780mm,White,Hyundai,Comprehensive,Manual,1582
4311,Sedan,2,5.0,Delhi,120000,100000.0,Toyota Corolla Altis,2008,4620mm,Petrol,1776mm,Gray,Toyota,Third Party insurance,Manual,1798
4312,Hatchback,1,5.0,Delhi,18475,344000.0,Maruti Alto 800,2019,3445,Petrol,1515,White,Maruti,Zero Dep,Manual,796
4313,SUV,2,7.0,Delhi,100000,4750000.0,Audi Q7,2018,5089mm,Diesel,2177mm,White,Audi,Third Party insurance,Automatic,2967
4314,Hatchback,1,5.0,Delhi,27792,530000.0,Hyundai Santro,2019,3610 mm,Cng,1645 mm,Silver,Hyundai,Zero Dep,Manual,1086
4315,Sedan,1,5.0,Delhi,55000,4500000.0,BMW 5 Series,2019,4936mm,Petrol,2126mm,Blue,BMW,Comprehensive,Automatic,1998
4316,Sedan,1,5.0,Delhi,72000,278000.0,Honda City,2011,4420 mm,Petrol,1695 mm,White,Honda,Third Party insurance,Manual,1497
4318,SUV,1,7.0,Delhi,25000,3050000.0,Mahindra Alturas G4,2021,4850,Diesel,1960,Black,Mahindra,Third Party insurance,Automatic,2157
4319,SUV,1,5.0,Delhi,40000,690000.0,Hyundai Creta,2017,4270mm,Petrol,1780mm,Red,Hyundai,Third Party insurance,Manual,1591
4320,MUV,1,7.0,Delhi,150000,550000.0,Maruti Ertiga,2014,4265mm,Diesel,1695mm,Others,Maruti,Third Party insurance,Manual,1248
4321,Sedan,1,5.0,Delhi,80000,819999.9999999999,Maruti Ciaz,2020,4490,Petrol,1730,Others,Maruti,Third Party insurance,Automatic,1462
4322,Hatchback,2,5.0,Delhi,120000,210000.0,Volkswagen Polo,2011,3970mm,Petrol,1682mm,Others,Volkswagen,Third Party insurance,Manual,1598
4323,SUV,1,7.0,Delhi,60000,399000.0,Mahindra XUV500,2013,4585mm,Diesel,1890mm,Others,Mahindra,Third Party insurance,Manual,2179
4324,Sedan,1,5.0,Delhi,70000,720000.0,Honda City,2018,4440mm,Petrol,1695mm,Others,Honda,Third Party insurance,Manual,1497
4325,Hatchback,1,5.0,Delhi,57100,340000.0,Hyundai Grand i10,2014,3765mm,Petrol,1660mm,Grey,Hyundai,Comprehensive,Manual,1197
4326,Hatchback,1,4.0,Delhi,45623,457000.0,Maruti S-Presso,2021,3565,Cng,1520,Others,Maruti,Zero Dep,Manual,998
4327,SUV,3,5.0,Delhi,100000,380000.0,Ford Ecosport,2015,3999mm,Petrol,1765mm,Others,Ford,Third Party insurance,Manual,999
4328,Sedan,1,5.0,Delhi,7660,653000.0,Maruti Swift Dzire,2019,3995mm,Petrol,1735mm,Red,Maruti,Zero Dep,Automatic,1197
4329,Sedan,1,5.0,Delhi,35272,426000.0,Hyundai Xcent,2016,3995mm,Diesel,1660mm,Silver,Hyundai,Comprehensive,Manual,1186
4330,Hatchback,1,5.0,Delhi,8526,465000.00000000006,Renault KWID,2021,3731mm,Petrol,1579mm,Blue,Renault,Comprehensive,Automatic,999
4331,Hatchback,1,5.0,Delhi,62929,245000.00000000003,Hyundai i20,2011,3995mm,Petrol,1710mm,White,Hyundai,Comprehensive,Manual,1197
4332,Hatchback,2,5.0,Delhi,30000,80000.0,Maruti Alto,2010,3495mm,Cng,1475mm,Others,Maruti,Third Party insurance,Manual,796
4333,Hatchback,2,5.0,Delhi,53127,432000.0,Maruti Swift,2017,3840mm,Petrol,1735mm,Red,Maruti,Third Party,Manual,1197
4334,MUV,1,7.0,Delhi,42000,844999.9999999999,Maruti Ertiga,2018,4296mm,Petrol,1695mm,Grey,Maruti,Comprehensive,Manual,1373
4335,SUV,1,5.0,Delhi,20000,580000.0,Ford Ecosport,2017,3998mm,Diesel,1765mm,Others,Ford,Third Party insurance,Manual,1498
4336,Hatchback,1,5.0,Delhi,57000,235000.0,Maruti Wagon R,2013,3595mm,Petrol,1475mm,Grey,Maruti,Comprehensive,Manual,998
4337,Hatchback,1,5.0,Delhi,44000,270000.0,Maruti Wagon R,2013,3599mm,Petrol,1495mm,White,Maruti,Comprehensive,Manual,998
4338,SUV,1,5.0,Delhi,64000,625000.0,Ford Ecosport,2015,3998mm,Petrol,1765mm,Silver,Ford,Comprehensive,Automatic,1496
4339,Sedan,1,5.0,Delhi,49000,1050000.0,Skoda Octavia,2014,4670mm,Petrol,1814mm,Silver,Skoda,Comprehensive,Automatic,1798
4340,Hatchback,1,5.0,Delhi,30000,740000.0,Toyota Glanza,2022,3990mm,Petrol,1745,Others,Toyota,Third Party insurance,Manual,1197
4341,Sedan,0,5.0,Delhi,37000,1049000.0,Skoda Octavia,2017,4670mm,Petrol,1814mm,White,Skoda,Third Party,Manual,1395
4342,Hatchback,2,5.0,Delhi,30000,570000.0,Hyundai i20,2018,3985mm,Petrol,1734mm,White,Hyundai,Comprehensive,Manual,1197
4343,Hatchback,1,5.0,Delhi,90000,275000.0,Honda Brio,2012,3610mm,Petrol,1680mm,Others,Honda,Third Party insurance,Manual,1198
4344,Hatchback,2,4.0,Delhi,40000,250000.0,Maruti 800,2014,3335mm,Petrol,1440mm,Others,Maruti,Third Party insurance,Manual,796
4345,SUV,1,5.0,Delhi,64336,1365000.0,Jeep Compass,2019,4395mm,Petrol,1818mm,White,Jeep,Zero Dep,Automatic,1368
4346,Hatchback,1,5.0,Delhi,83425,429000.0,Volkswagen Polo,2016,3971mm,Petrol,1682mm,Grey,Volkswagen,Comprehensive,Manual,1199
4347,SUV,3,5.0,Delhi,85000,2190000.0,Land Rover Range Rover Evoque,2014,4355mm,Diesel,2120mm,White,Land Rover,Comprehensive,Automatic,2179
4348,Sedan,1,5.0,Delhi,66181,544000.0,Maruti Swift Dzire,2016,3995mm,Diesel,1695mm,Silver,Maruti,Comprehensive,Manual,1248
4349,Hatchback,2,5.0,Delhi,25486,336000.0,Maruti Alto 800,2019,3445mm,Petrol,1490mm,Silver,Maruti,Comprehensive,Manual,796
4350,Sedan,1,5.0,Delhi,35000,3050000.0,Mercedes-Benz C-Class,2017,4686mm,Petrol,2020mm,White,Mercedes-Benz,Third Party insurance,Automatic,1991
4351,Hatchback,1,5.0,Delhi,25489,449000.0,Maruti Swift,2016,3845mm,Petrol,1735,Others,Maruti,Comprehensive,Manual,1197
4352,SUV,2,7.0,Delhi,40000,3800000.0,Ford Endeavour,2021,4903mm,Diesel,1869mm,White,Ford,Comprehensive,Automatic,1996
4353,Hatchback,1,5.0,Delhi,85363,503000.0,Maruti Baleno,2018,3995mm,Petrol,1745mm,Blue,Maruti,Third Party,Manual,1197
4354,Sedan,3,5.0,Delhi,110000,125000.0,Maruti SX4,2009,4490mm,Petrol,1735mm,Silver,Maruti,Third Party insurance,Manual,1586
4355,SUV,1,5.0,Delhi,40000,350000.0,Ford Ecosport,2014,3999mm,Diesel,1765mm,Silver,Ford,Third Party insurance,Manual,1498
4356,SUV,1,5.0,Delhi,40000,9600000.0,Land Rover Range Rover Sport,2018,4879mm,Petrol,2220mm,Gray,Land Rover,Third Party insurance,Automatic,2995
4357,SUV,1,4.0,Delhi,1500,1755000.0,Maruti Jimny,2023,3985mm,Petrol,1645mm,White,Maruti,Zero Dep,Automatic,1462
4358,Sedan,3,5.0,Delhi,110000,125000.0,Maruti SX4,2009,4490mm,Petrol,1735mm,Silver,Maruti,Third Party insurance,Manual,1586
4359,Hatchback,2,5.0,Delhi,80000,100000.0,Ford Figo,2011,3795mm,Petrol,1680mm,Silver,Ford,Third Party insurance,Manual,1196
4360,Sedan,1,5.0,Delhi,20000,850000.0,Maruti Swift Dzire,2022,3995mm,Cng,1735,Others,Maruti,Third Party insurance,Manual,1197
4361,SUV,1,5.0,Delhi,20000,1200000.0,Maruti Brezza,2023,3995,Petrol,1790,White,Maruti,Third Party insurance,Manual,1462
4362,Hatchback,2,5.0,Delhi,62000,275000.0,Hyundai i20,2012,3940 mm,Petrol,1710 mm,White,Hyundai,Comprehensive,Manual,1197
4363,Sedan,4,5.0,Delhi,50000,425000.0,Mercedes-Benz C-Class,2010,4596mm,Petrol,1770mm,Others,Mercedes-Benz,Third Party insurance,Automatic,1796
4364,Sedan,2,5.0,Delhi,90000,350000.0,Maruti Swift Dzire,2014,3995mm,Diesel,1695mm,Others,Maruti,Third Party insurance,Manual,1248
4365,Hatchback,1,5.0,Delhi,67985,221000.0,Hyundai i10,2011,3585mm,Petrol,1595mm,Red,Hyundai,Comprehensive,Manual,1197
4366,SUV,1,5.0,Delhi,89722,827999.9999999999,Honda WR-V,2020,3999mm,Diesel,1734mm,Grey,Honda,Comprehensive,Manual,1498
4367,SUV,1,5.0,Delhi,80000,600000.0,Ford Ecosport,2017,3998mm,Diesel,1765mm,Others,Ford,Third Party insurance,Manual,1498
4368,MUV,2,7.0,Delhi,49647,1556000.0,Toyota Innova Crysta,2020,4735mm,Petrol,1830mm,Silver,Toyota,Comprehensive,Automatic,2694
4369,MUV,1,7.0,Delhi,110490,517000.0,Renault Triber,2020,3991mm,Petrol,1739,Blue,Renault,Zero Dep,Manual,999
4370,Sedan,2,5.0,Delhi,78000,325000.0,Maruti Swift Dzire,2012,4160mm,Petrol,1690mm,White,Maruti,Comprehensive,Manual,1197
4371,Hatchback,1,5.0,Delhi,51165,371000.0,Maruti Wagon R,2017,3599mm,Petrol,1495mm,Grey,Maruti,Third Party,Manual,998
4372,Hatchback,1,5.0,Delhi,14000,475000.0,Maruti S-Presso,2022,3565,Petrol,1520,White,Maruti,Third Party insurance,Manual,998
4373,Hatchback,1,5.0,Delhi,50576,405999.99999999994,Hyundai Grand i10,2015,3765mm,Petrol,1660mm,Silver,Hyundai,Comprehensive,Manual,1197
4374,MUV,1,6.0,Delhi,55000,1090000.0,Maruti XL6,2021,4445mm,Petrol,1775mm,White,Maruti,Third Party insurance,Manual,1462
4375,SUV,1,5.0,Delhi,70000,890000.0,Hyundai Venue,2019,3995 mm,Petrol,1770 mm,Blue,Hyundai,Third Party insurance,Automatic,998
4376,Hatchback,2,5.0,Delhi,80000,100000.0,Maruti Wagon R,2009,3595mm,Petrol,1475mm,Others,Maruti,Third Party insurance,Manual,1061
4377,Sedan,1,5.0,Delhi,65000,1889999.9999999998,Mercedes-Benz E-Class,2014,4879mm,Petrol,2071mm,Brown,Mercedes-Benz,Comprehensive,Automatic,1991
4378,SUV,3,7.0,Delhi,90000,484999.99999999994,Mahindra Bolero,2015,4107mm,Diesel,1745mm,White,Mahindra,Third Party insurance,Manual,2523
4379,SUV,1,7.0,Delhi,71000,840000.0,Mahindra Scorpio,2016,4456mm,Diesel,1820mm,White,Mahindra,Comprehensive,Manual,1997
4380,Sedan,1,5.0,Delhi,60000,900000.0,Honda City,2019,4440mm,Petrol,1695mm,Others,Honda,Third Party insurance,Automatic,1497
4381,SUV,1,5.0,Delhi,20000,950000.0,Kia Sonet,2021,3995mm,Petrol,1790,Others,Kia,Third Party insurance,Manual,1197
4382,Sedan,1,5.0,Delhi,60000,418000.0,Hyundai Verna,2011,4375mm,Petrol,1700mm,Others,Hyundai,Third Party insurance,Manual,1591
4383,SUV,1,5.0,Delhi,38000,1195000.0,Hyundai Creta,2019,4270mm,Diesel,1780mm,Silver,Hyundai,Third Party insurance,Manual,1582
4384,SUV,0,6.0,Delhi,7000,4640000.0,MG Gloster,2023,4985mm,Diesel,1926mm,Grey,MG,Third Party insurance,Automatic,1996
4385,Hatchback,1,5.0,Hyderabad,20000,1044000.0,Volkswagen Polo,2022,3971mm,Petrol,1682mm,Others,Volkswagen,Third Party insurance,Automatic,999
4386,Hatchback,2,5.0,Hyderabad,85582,260000.0,Hyundai EON,2014,3495mm,Petrol,1550mm,Red,Hyundai,Third Party insurance,Manual,814
4387,SUV,1,5.0,Hyderabad,10000,955000.0000000001,Hyundai Venue,2023,3995mm,Petrol,1770mm,Others,Hyundai,Third Party insurance,Manual,1197
4388,Hatchback,1,5.0,Hyderabad,50750,671000.0,Maruti Baleno,2017,3995mm,Petrol,1745mm,Red,Maruti,Third Party insurance,Manual,1197
4389,SUV,1,4.0,Hyderabad,10000,1900000.0,Mahindra Thar,2022,3985mm,Petrol,1855mm,Others,Mahindra,Third Party insurance,Automatic,1997
4390,SUV,1,5.0,Hyderabad,10000,1178000.0,Kia Sonet,2021,3995mm,Petrol,1790,White,Kia,Third Party insurance,Manual,998
4391,Hatchback,1,5.0,Hyderabad,66366,488999.99999999994,Maruti Celerio,2017,3695mm,Petrol,1600mm,White,Maruti,Zero Dep,Automatic,998
4392,Sedan,1,5.0,Hyderabad,5000,1541000.0,Hyundai Verna,2022,4440mm,Petrol,1729mm,Black,Hyundai,Third Party insurance,Automatic,998
4393,Hatchback,1,5.0,Hyderabad,72544,465000.00000000006,Maruti Celerio,2017,3715mm,Petrol,1635mm,White,Maruti,Third Party,Manual,998
4394,Hatchback,1,5.0,Hyderabad,29154,728000.0,Ford Figo,2021,3941 mm,Petrol,1704 mm,Maroon,Ford,Third Party,Manual,1194
4395,Hatchback,1,5.0,Hyderabad,70000,530000.0,Tata Tiago,2018,3746mm,Petrol,1647mm,Orange,Tata,Third Party insurance,Automatic,1199
4396,Hatchback,1,5.0,Hyderabad,33730,466000.0,Datsun RediGO,2021,3435mm,Petrol,1574mm,Blue,Datsun,Third Party insurance,Manual,999
4397,Hatchback,1,5.0,Hyderabad,51113,457000.0,Renault KWID,2020,3731mm,Petrol,1579mm,Blue,Renault,Comprehensive,Manual,999
4398,Hatchback,2,5.0,Hyderabad,40000,350000.0,Volkswagen Polo,2013,3970mm,Diesel,1682mm,Others,Volkswagen,Third Party insurance,Manual,1199
4399,Hatchback,1,5.0,Hyderabad,40000,290000.0,Maruti Wagon R,2009,3595mm,Petrol,1475mm,Others,Maruti,Third Party insurance,Manual,1061
4400,SUV,1,5.0,Hyderabad,60000,3800000.0,BMW X1,2020,4439mm,Diesel,1821mm,Others,BMW,Third Party insurance,Automatic,1995
4401,Hatchback,1,5.0,Hyderabad,64500,375000.0,Maruti Wagon R,2014,3655 mm,Petrol,1620 mm,Brown,Maruti,Comprehensive,Manual,998
4402,Hatchback,1,5.0,Hyderabad,40000,600000.0,Maruti Wagon R,2020,3655 mm,Petrol,1620 mm,White,Maruti,Third Party insurance,Manual,998
4403,SUV,1,5.0,Hyderabad,80000,1400000.0,Jeep Compass,2018,4395mm,Diesel,1818mm,Others,Jeep,Third Party insurance,Manual,1956
4404,SUV,1,5.0,Hyderabad,50000,1900000.0,Jeep Compass,2019,4395mm,Diesel,1818mm,Others,Jeep,Third Party insurance,Manual,1956
4405,Hatchback,1,5.0,Hyderabad,40000,740000.0,Hyundai i20,2020,3995mm,Petrol,1775mm,Others,Hyundai,Third Party insurance,Manual,998
4406,Sedan,2,5.0,Hyderabad,39886,766000.0,Hyundai Aura,2020,3995mm,Petrol,1680,White,Hyundai,Third Party,Automatic,1197
4407,SUV,1,5.0,Hyderabad,107588,440000.00000000006,Renault Duster,2014,4315mm,Diesel,1822mm,White,Renault,Third Party insurance,Manual,1461
4408,Hatchback,1,5.0,Hyderabad,36621,519000.00000000006,Hyundai Grand i10,2017,3765mm,Petrol,1660mm,Red,Hyundai,Third Party insurance,Manual,1197
4409,SUV,1,6.0,Hyderabad,80000,1600000.0,MG Hector Plus,2020,4720mm,Diesel,1835mm,Others,MG,Third Party insurance,Manual,1956
4410,Hatchback,1,5.0,Hyderabad,18900,525000.0,Maruti S-Presso,2022,3565mm,Petrol,1520,Grey,Maruti,Third Party insurance,Manual,998
4411,SUV,1,5.0,Hyderabad,70754,1108000.0,Kia Seltos,2019,4315mm,Diesel,1800mm,White,Kia,Zero Dep,Manual,1493
